fact_id,content_id,platform_id,viewer_id,watch_date,watch_time_minutes,user_rating,playback_audio_lang_id,subtitle_lang_setting
86941,CNT0514,3,VWR0061,2024-11-14,652,4.2,30,None
86942,CNT0891,4,VWR2748,2024-06-17,121,3.4,50,120
86943,CNT0869,1,VWR0845,2024-12-04,96,4.6,120,None
86944,CNT0794,2,VWR4854,2025-04-08,473,3.5,10,None
86945,CNT0542,1,VWR1643,2025-10-12,68,3.8,120,None
86946,CNT0326,3,VWR4570,2025-06-11,54,3.9,10,None
86947,CNT0382,3,VWR1188,2025-08-21,108,4.3,20,10
86948,CNT1267,3,VWR1548,2025-03-16,116,3.8,40,None
86949,CNT1323,2,VWR0282,2025-01-14,67,4.3,50,None
86950,CNT0956,4,VWR3865,2026-05-17,183,4.2,10,None
86951,CNT0374,4,VWR1804,2025-09-25,82,4.0,120,None
86952,CNT1002,3,VWR4702,2025-11-16,125,3.5,90,10
86953,CNT0488,2,VWR0584,2025-06-17,618,2.5,10,None
86954,CNT0653,2,VWR0292,2025-11-27,74,2.2,10,80
86955,CNT0038,2,VWR2222,2025-09-04,88,3.1,10,None
86956,CNT1191,4,VWR3901,2026-03-04,147,3.9,60,None
86957,CNT0156,1,VWR3680,2025-05-30,136,4.9,40,10
86958,CNT0303,4,VWR3470,2025-02-14,93,2.4,60,None
86959,CNT1191,4,VWR0331,2024-03-03,156,4.2,40,30
86960,CNT1361,2,VWR1741,2024-11-24,101,3.2,50,None
86961,CNT0763,1,VWR4622,2026-05-03,120,2.8,80,None
86962,CNT0324,2,VWR0884,2025-11-09,560,2.5,20,None
86963,CNT1174,4,VWR4894,2024-01-30,388,2.7,30,None
86964,CNT0999,5,VWR2372,2024-11-25,153,4.6,120,None
86965,CNT0036,4,VWR4017,2025-09-08,66,3.2,60,None
86966,CNT1375,2,VWR3666,2025-08-23,254,2.7,30,100
86967,CNT0563,1,VWR2037,2025-11-22,140,2.9,10,None
86968,CNT0558,1,VWR4938,2026-01-01,272,3.6,10,80
86969,CNT0712,3,VWR4734,2024-07-19,107,3.0,110,None
86970,CNT1277,3,VWR2151,2024-09-18,224,3.7,30,10
86971,CNT0920,1,VWR4375,2025-10-17,648,3.2,80,40
86972,CNT0105,2,VWR3107,2024-08-15,82,3.4,100,None
86973,CNT1116,5,VWR2588,2025-08-20,311,3.5,40,None
86974,CNT1069,3,VWR1884,2024-06-12,548,2.6,60,80
86975,CNT0931,3,VWR2415,2026-01-07,291,3.1,30,None
86976,CNT1430,5,VWR0311,2025-04-13,312,4.8,90,None
86977,CNT1481,3,VWR1346,2024-01-01,141,3.7,100,50
86978,CNT0092,2,VWR1344,2025-11-21,68,3.6,10,None
86979,CNT0111,5,VWR1623,2025-09-05,411,3.4,50,10
86980,CNT1424,1,VWR4044,2025-03-13,132,3.3,40,None
86981,CNT0716,4,VWR0238,2024-09-15,67,5.0,10,None
86982,CNT0891,5,VWR0526,2024-02-05,135,2.4,50,110
86983,CNT0453,2,VWR3553,2024-08-04,125,3.7,30,None
86984,CNT1476,4,VWR3030,2025-07-29,506,4.2,80,70
86985,CNT0139,5,VWR0976,2026-01-30,115,4.7,40,None
86986,CNT0657,1,VWR0580,2024-05-04,92,3.7,50,None
86987,CNT0766,4,VWR2612,2025-06-14,671,4.4,10,None
86988,CNT0832,2,VWR3992,2025-05-21,123,2.1,10,100
86989,CNT0652,4,VWR3275,2025-05-31,78,2.5,10,110
86990,CNT1050,1,VWR4630,2025-06-09,116,4.5,10,None
86991,CNT1427,5,VWR3874,2026-05-14,69,3.1,70,40
86992,CNT0762,5,VWR2640,2024-11-18,144,3.4,10,None
86993,CNT0970,5,VWR4224,2024-07-21,137,3.6,20,None
86994,CNT0169,1,VWR4486,2025-10-09,75,5.0,10,110
86995,CNT0388,4,VWR3076,2025-10-15,356,2.9,40,None
86996,CNT0779,2,VWR1898,2026-04-14,88,4.0,60,None
86997,CNT0887,5,VWR2209,2026-05-20,70,3.1,10,None
86998,CNT1311,3,VWR1787,2026-05-27,119,3.3,50,None
86999,CNT1250,2,VWR0675,2024-09-09,127,5.0,10,None
87000,CNT0489,1,VWR2124,2024-08-14,84,4.9,40,None
87001,CNT1060,5,VWR0443,2025-10-26,149,2.8,30,60
87002,CNT0810,5,VWR0180,2025-04-18,121,2.8,10,None
87003,CNT0738,2,VWR0905,2025-12-15,498,4.4,40,None
87004,CNT0590,5,VWR2527,2024-04-15,489,4.1,30,None
87005,CNT1479,1,VWR1944,2024-08-05,77,3.6,30,None
87006,CNT1282,3,VWR1347,2026-05-01,280,4.0,30,20
87007,CNT1277,5,VWR0923,2025-05-14,255,3.2,90,None
87008,CNT1316,2,VWR2286,2024-12-27,278,3.5,30,10
87009,CNT0892,4,VWR3073,2026-04-11,813,3.9,10,None
87010,CNT0537,2,VWR3752,2024-07-12,158,3.8,100,None
87011,CNT0226,3,VWR1172,2024-01-17,99,3.2,20,None
87012,CNT1269,1,VWR1634,2024-08-22,124,4.2,10,None
87013,CNT0003,1,VWR1495,2024-10-20,71,4.2,30,None
87014,CNT0168,2,VWR1423,2026-05-29,181,3.6,40,None
87015,CNT1185,1,VWR2754,2025-07-19,165,3.6,20,None
87016,CNT0476,4,VWR2730,2024-02-05,117,2.5,50,80
87017,CNT0062,2,VWR3222,2025-04-24,253,4.1,80,10
87018,CNT1046,2,VWR0794,2024-05-27,145,3.4,60,None
87019,CNT0461,1,VWR4290,2025-07-25,688,2.6,10,None
87020,CNT0072,1,VWR4260,2024-03-20,301,4.1,40,None
87021,CNT0697,2,VWR1950,2024-06-27,135,4.6,30,None
87022,CNT1123,1,VWR1827,2025-06-02,669,4.4,80,None
87023,CNT0302,2,VWR0790,2025-08-04,69,4.5,70,None
87024,CNT0679,3,VWR3596,2025-05-12,113,4.0,110,120
87025,CNT1164,4,VWR2813,2024-04-16,639,3.1,30,None
87026,CNT0274,5,VWR2890,2024-12-12,199,3.5,10,None
87027,CNT1330,3,VWR0474,2025-02-17,89,4.8,90,None
87028,CNT0236,2,VWR0655,2024-09-28,109,5.0,110,None
87029,CNT0812,3,VWR2505,2025-01-20,88,5.0,120,None
87030,CNT0824,5,VWR0346,2026-01-11,94,2.9,100,None
87031,CNT1415,3,VWR1570,2026-05-20,73,3.6,70,50
87032,CNT1296,4,VWR1998,2024-03-12,104,3.6,80,None
87033,CNT0108,3,VWR0089,2025-06-23,574,4.7,10,None
87034,CNT0813,1,VWR4532,2025-01-11,262,3.6,70,80
87035,CNT0722,3,VWR1422,2024-08-29,677,4.9,10,None
87036,CNT0945,5,VWR0930,2025-04-29,547,3.1,10,None
87037,CNT1471,5,VWR4603,2025-11-08,81,4.3,20,10
87038,CNT1039,3,VWR4271,2025-07-05,253,4.3,90,80
87039,CNT1193,5,VWR1560,2025-02-13,157,2.0,10,None
87040,CNT0375,5,VWR3147,2025-07-02,462,4.9,10,None
87041,CNT1172,3,VWR1019,2025-05-22,148,4.6,10,None
87042,CNT0072,5,VWR0330,2024-01-16,269,4.0,90,30
87043,CNT0785,3,VWR1237,2025-07-17,89,3.9,10,None
87044,CNT1099,4,VWR1840,2025-03-09,410,5.0,30,None
87045,CNT0499,2,VWR4546,2026-02-17,59,4.5,10,None
87046,CNT0414,2,VWR2242,2026-02-07,104,3.4,10,None
87047,CNT1079,1,VWR0728,2024-05-30,79,3.9,10,None
87048,CNT1473,3,VWR0650,2026-03-27,391,4.4,90,None
87049,CNT0890,1,VWR4841,2024-04-12,84,3.4,100,40
87050,CNT1378,1,VWR1858,2026-03-05,134,3.5,100,None
87051,CNT0452,3,VWR0815,2024-09-11,728,4.3,60,10
87052,CNT0559,3,VWR4053,2025-04-29,67,4.3,10,80
87053,CNT0082,2,VWR3841,2024-06-19,244,3.0,70,10
87054,CNT0618,5,VWR2374,2024-11-08,91,3.9,60,None
87055,CNT1120,2,VWR2610,2025-01-19,87,3.8,40,None
87056,CNT0317,4,VWR1762,2026-05-11,116,4.4,60,90
87057,CNT1286,3,VWR2843,2025-08-24,108,4.6,40,None
87058,CNT0193,3,VWR4992,2026-05-23,102,2.1,40,None
87059,CNT0537,3,VWR0522,2025-05-28,124,4.4,40,None
87060,CNT0498,4,VWR0559,2025-10-12,157,3.1,50,60
87061,CNT1422,5,VWR3523,2024-04-18,42,3.5,10,None
87062,CNT0695,2,VWR2682,2024-02-11,456,4.1,20,None
87063,CNT1047,4,VWR2604,2025-02-24,235,4.5,70,40
87064,CNT1046,4,VWR2837,2025-07-23,145,4.4,80,None
87065,CNT0643,3,VWR0481,2025-06-10,220,4.4,10,None
87066,CNT0648,2,VWR0073,2024-03-21,70,3.9,100,None
87067,CNT0379,2,VWR3206,2024-11-21,89,2.4,10,None
87068,CNT0649,1,VWR1054,2024-05-25,320,3.2,30,None
87069,CNT1494,5,VWR0090,2026-03-04,90,3.8,10,40
87070,CNT0286,4,VWR3031,2025-06-18,79,4.0,40,None
87071,CNT0032,2,VWR1026,2025-05-21,80,2.7,40,None
87072,CNT1500,1,VWR0192,2024-09-20,79,3.1,10,110
87073,CNT1333,3,VWR4610,2025-12-15,506,3.6,40,None
87074,CNT1251,2,VWR4224,2026-03-15,467,3.6,20,None
87075,CNT1116,5,VWR4026,2025-08-03,228,3.2,10,30
87076,CNT1224,5,VWR0254,2025-01-22,117,4.1,10,None
87077,CNT0390,3,VWR3858,2024-06-28,103,4.2,10,None
87078,CNT0183,2,VWR0692,2025-12-19,129,4.5,40,10
87079,CNT1245,1,VWR2502,2024-03-28,115,3.0,30,120
87080,CNT1235,4,VWR0815,2026-04-10,431,4.0,110,10
87081,CNT0141,4,VWR1733,2024-01-08,65,3.9,60,None
87082,CNT1487,3,VWR3552,2024-09-23,119,3.6,50,None
87083,CNT0152,5,VWR2412,2025-03-23,334,2.8,110,None
87084,CNT0825,1,VWR1095,2025-11-16,491,3.6,90,None
87085,CNT0704,5,VWR0720,2024-12-31,418,4.1,30,None
87086,CNT1090,5,VWR1291,2026-05-06,212,2.5,110,10
87087,CNT0895,4,VWR1428,2025-02-07,114,3.4,50,None
87088,CNT1454,1,VWR1198,2024-05-05,188,3.6,40,None
87089,CNT1110,4,VWR1267,2026-02-06,118,2.8,10,None
87090,CNT0285,5,VWR1841,2024-03-06,90,2.7,50,40
87091,CNT0411,1,VWR4789,2025-11-23,451,3.8,50,None
87092,CNT0968,5,VWR2901,2024-12-01,132,4.1,10,70
87093,CNT0823,1,VWR4556,2025-09-22,635,2.4,30,None
87094,CNT1049,5,VWR0422,2026-03-17,134,3.9,30,None
87095,CNT0121,4,VWR0590,2026-02-21,749,2.5,30,60
87096,CNT1458,3,VWR0202,2025-01-06,769,3.3,10,None
87097,CNT1092,3,VWR3182,2025-12-02,67,3.2,30,10
87098,CNT0659,5,VWR4964,2024-02-29,192,2.3,60,None
87099,CNT0493,2,VWR2843,2025-07-03,117,3.4,40,None
87100,CNT0561,4,VWR3278,2026-03-13,54,3.5,30,None
87101,CNT0544,2,VWR0356,2024-01-12,738,4.6,120,None
87102,CNT0604,1,VWR4269,2025-06-05,512,3.6,120,None
87103,CNT1382,1,VWR1992,2025-02-03,99,3.1,40,None
87104,CNT0818,4,VWR1619,2024-06-15,361,4.2,10,None
87105,CNT1377,3,VWR4425,2026-01-15,109,5.0,110,None
87106,CNT0422,4,VWR1252,2025-05-09,74,3.2,10,None
87107,CNT0130,1,VWR2461,2026-04-24,118,2.5,40,None
87108,CNT1157,3,VWR0379,2024-11-18,83,4.7,10,None
87109,CNT0496,2,VWR3205,2025-10-28,400,3.9,50,110
87110,CNT0898,3,VWR0188,2025-07-04,64,3.3,10,None
87111,CNT1262,3,VWR0391,2026-01-13,77,3.1,10,None
87112,CNT0949,1,VWR4929,2026-01-07,231,4.6,70,50
87113,CNT0436,1,VWR3611,2025-11-04,150,4.7,10,None
87114,CNT0515,4,VWR3471,2024-03-08,73,3.7,10,None
87115,CNT0556,5,VWR2535,2024-09-24,569,4.2,10,None
87116,CNT1152,3,VWR2680,2025-01-02,126,4.5,50,None
87117,CNT1400,1,VWR4458,2024-11-27,77,5.0,20,10
87118,CNT0788,3,VWR0497,2026-05-17,125,3.9,50,20
87119,CNT1269,4,VWR0204,2025-04-04,87,4.7,10,None
87120,CNT0966,1,VWR1900,2026-01-24,290,3.9,10,None
87121,CNT1210,2,VWR1765,2025-06-22,200,3.0,120,40
87122,CNT0039,2,VWR0007,2025-04-13,298,2.8,30,None
87123,CNT1364,3,VWR0341,2026-03-02,86,4.4,80,90
87124,CNT0549,3,VWR4330,2025-04-18,562,2.7,90,None
87125,CNT0924,3,VWR1576,2026-03-03,90,3.7,10,None
87126,CNT0405,2,VWR1610,2024-10-27,102,4.5,10,30
87127,CNT0874,5,VWR0050,2025-05-23,84,2.6,60,None
87128,CNT0063,5,VWR3018,2024-07-14,494,4.4,10,None
87129,CNT0418,4,VWR2984,2024-03-16,114,3.6,10,None
87130,CNT1094,1,VWR0508,2024-02-05,177,3.4,40,None
87131,CNT0294,4,VWR1016,2025-11-08,70,5.0,30,None
87132,CNT0076,5,VWR0348,2026-04-08,541,4.6,110,None
87133,CNT0122,1,VWR2944,2024-04-23,419,4.1,120,None
87134,CNT0564,3,VWR3753,2024-01-07,73,3.7,10,None
87135,CNT0699,3,VWR0903,2026-05-30,67,3.5,80,None
87136,CNT1126,3,VWR4483,2024-08-10,86,4.2,60,None
87137,CNT0164,1,VWR0073,2024-09-28,84,3.9,10,100
87138,CNT0424,5,VWR3432,2025-08-09,104,3.9,70,None
87139,CNT0509,1,VWR2292,2025-11-08,64,2.4,40,None
87140,CNT0546,1,VWR4874,2025-12-10,293,4.2,20,None
87141,CNT0348,2,VWR0140,2025-01-15,503,3.5,10,None
87142,CNT1445,1,VWR3080,2026-04-04,132,4.7,10,None
87143,CNT0778,3,VWR1307,2025-05-23,82,1.3,60,40
87144,CNT0751,1,VWR3293,2024-11-20,572,3.5,90,None
87145,CNT0479,3,VWR0793,2025-06-13,440,3.3,120,None
87146,CNT0362,2,VWR0544,2024-12-01,153,4.6,10,None
87147,CNT1471,4,VWR0939,2026-03-30,85,4.0,20,None
87148,CNT0438,2,VWR1351,2025-10-09,62,4.1,10,None
87149,CNT0309,4,VWR3278,2024-07-24,641,3.8,30,None
87150,CNT0177,1,VWR2697,2025-02-02,179,3.0,30,None
87151,CNT0724,1,VWR2813,2025-08-16,66,4.2,40,30
87152,CNT1304,4,VWR0956,2026-05-16,116,4.8,60,None
87153,CNT1416,2,VWR1569,2024-09-20,330,3.7,70,None
87154,CNT0885,1,VWR2810,2025-10-18,697,5.0,40,60
87155,CNT0125,1,VWR3941,2024-07-16,422,2.1,40,30
87156,CNT0078,4,VWR4495,2025-10-08,494,4.7,110,None
87157,CNT0624,5,VWR3265,2025-11-08,139,2.7,80,None
87158,CNT0455,2,VWR4860,2025-08-05,149,3.7,10,20
87159,CNT0759,1,VWR2879,2024-02-13,114,5.0,10,None
87160,CNT0042,5,VWR3901,2026-04-14,102,3.0,60,None
87161,CNT1286,5,VWR4450,2024-07-17,92,4.9,10,40
87162,CNT0183,1,VWR3636,2025-10-20,98,4.4,60,None
87163,CNT1039,4,VWR2479,2025-11-30,407,3.0,90,10
87164,CNT0599,2,VWR0921,2025-06-12,108,2.6,10,None
87165,CNT0699,1,VWR1576,2025-11-11,69,3.4,120,10
87166,CNT0590,1,VWR4005,2025-02-12,419,3.5,30,None
87167,CNT0027,4,VWR2185,2024-07-09,131,4.9,10,100
87168,CNT0743,2,VWR4330,2025-04-14,536,3.5,60,90
87169,CNT0016,1,VWR0449,2025-05-21,401,3.1,50,None
87170,CNT0600,5,VWR4639,2024-07-24,104,3.4,110,None
87171,CNT0349,3,VWR3996,2025-08-05,66,4.6,60,10
87172,CNT0777,1,VWR1489,2025-08-04,55,4.0,100,None
87173,CNT1428,5,VWR1373,2025-09-25,400,4.7,10,70
87174,CNT0788,2,VWR1352,2024-10-03,103,3.5,50,10
87175,CNT0306,2,VWR3637,2025-12-03,278,3.8,100,80
87176,CNT0221,4,VWR3322,2025-08-07,81,5.0,10,None
87177,CNT1419,5,VWR1897,2025-01-20,469,3.4,120,40
87178,CNT0868,3,VWR3298,2025-05-18,50,3.8,120,90
87179,CNT0706,4,VWR1720,2026-02-27,114,3.8,20,None
87180,CNT0388,2,VWR2872,2025-05-14,361,3.6,30,None
87181,CNT0141,4,VWR3906,2025-03-03,77,2.3,70,10
87182,CNT0770,5,VWR2217,2024-06-28,70,3.7,20,None
87183,CNT1300,5,VWR3095,2026-02-08,315,2.9,80,None
87184,CNT1246,1,VWR0522,2025-08-09,105,3.9,40,None
87185,CNT1202,4,VWR4127,2025-12-02,494,4.3,70,None
87186,CNT0159,3,VWR2876,2024-03-31,72,4.0,40,None
87187,CNT0502,4,VWR0217,2025-08-07,526,4.2,50,None
87188,CNT0272,3,VWR0402,2026-05-11,111,3.7,10,None
87189,CNT0278,5,VWR3828,2026-02-02,94,4.6,20,None
87190,CNT0771,2,VWR4516,2026-05-20,228,4.8,100,None
87191,CNT0940,5,VWR1411,2025-11-22,59,2.5,50,None
87192,CNT0255,4,VWR1607,2024-06-17,185,3.9,10,20
87193,CNT1127,5,VWR2048,2024-09-01,634,2.1,40,None
87194,CNT0492,3,VWR2223,2025-01-02,85,2.8,40,10
87195,CNT1485,1,VWR1037,2025-05-09,135,3.4,60,None
87196,CNT1077,3,VWR2542,2024-09-13,160,3.9,10,None
87197,CNT0390,2,VWR4593,2025-04-02,72,4.6,70,None
87198,CNT1320,2,VWR2222,2026-01-11,131,3.3,10,None
87199,CNT1042,1,VWR3107,2026-04-18,652,4.8,100,None
87200,CNT0993,4,VWR1550,2026-02-01,69,3.7,120,None
87201,CNT0506,1,VWR1419,2024-04-29,111,3.5,10,None
87202,CNT0209,3,VWR2018,2026-02-05,435,3.8,80,90
87203,CNT0312,2,VWR4966,2024-05-20,136,4.5,50,None
87204,CNT1429,3,VWR4172,2024-07-07,58,3.6,10,30
87205,CNT1297,3,VWR2230,2026-02-02,263,3.5,40,None
87206,CNT0193,5,VWR3097,2024-11-25,141,2.4,30,None
87207,CNT1371,2,VWR1630,2024-05-31,101,3.5,50,None
87208,CNT0632,2,VWR3324,2024-01-06,303,3.5,100,None
87209,CNT1152,1,VWR3156,2024-03-17,114,2.5,60,None
87210,CNT0154,4,VWR1872,2024-05-01,162,5.0,10,None
87211,CNT0637,3,VWR2798,2025-09-21,103,2.8,120,20
87212,CNT0670,2,VWR1824,2024-02-22,580,4.3,10,None
87213,CNT0957,3,VWR2261,2024-09-27,81,4.8,10,None
87214,CNT0331,2,VWR2384,2026-03-02,160,4.6,60,30
87215,CNT0512,5,VWR0754,2024-06-11,86,4.1,90,80
87216,CNT0946,2,VWR4668,2024-10-31,89,3.1,10,80
87217,CNT1319,3,VWR4486,2024-09-07,211,3.3,110,None
87218,CNT1133,1,VWR1472,2024-11-23,752,3.3,40,None
87219,CNT1001,3,VWR4217,2024-07-09,109,4.3,10,None
87220,CNT0022,2,VWR3180,2024-09-22,56,4.0,70,80
87221,CNT0425,5,VWR3712,2025-05-11,68,4.0,30,None
87222,CNT0823,2,VWR2620,2025-02-10,835,3.8,90,60
87223,CNT0856,3,VWR1651,2024-04-13,70,2.6,50,None
87224,CNT1246,2,VWR0030,2025-12-28,84,2.3,50,None
87225,CNT0003,2,VWR3526,2025-04-29,59,2.9,90,None
87226,CNT0418,3,VWR1453,2024-07-13,157,4.0,110,None
87227,CNT1411,5,VWR0155,2025-09-12,100,4.5,100,10
87228,CNT0542,2,VWR4071,2024-08-20,77,3.0,10,None
87229,CNT0044,3,VWR2352,2025-05-01,130,2.5,10,30
87230,CNT0930,2,VWR0303,2025-05-13,77,2.8,10,40
87231,CNT0145,3,VWR0383,2025-05-21,591,4.1,60,None
87232,CNT1363,5,VWR0590,2025-10-24,698,3.9,60,None
87233,CNT1461,4,VWR3104,2024-01-04,84,4.8,20,None
87234,CNT0181,1,VWR3045,2026-02-06,54,3.5,10,None
87235,CNT0549,2,VWR2204,2024-08-18,360,5.0,40,None
87236,CNT0154,5,VWR3868,2024-09-03,157,4.3,30,None
87237,CNT0706,2,VWR0264,2024-07-31,102,3.0,30,10
87238,CNT0726,1,VWR0285,2025-01-17,116,4.4,50,None
87239,CNT1260,5,VWR1347,2024-10-08,466,3.5,20,None
87240,CNT0363,3,VWR1258,2025-08-29,403,3.6,20,None
87241,CNT1374,3,VWR2138,2024-12-07,85,3.1,70,None
87242,CNT0486,2,VWR2387,2025-12-27,82,4.4,40,None
87243,CNT0775,1,VWR4832,2024-12-24,89,5.0,10,None
87244,CNT0648,2,VWR2882,2025-01-06,93,4.1,50,None
87245,CNT0888,5,VWR0162,2024-04-30,168,3.4,100,None
87246,CNT1111,3,VWR1276,2025-12-08,666,4.6,10,40
87247,CNT0517,3,VWR0779,2024-02-14,58,3.3,70,None
87248,CNT0988,5,VWR0844,2024-07-18,466,4.0,10,40
87249,CNT0174,1,VWR3581,2024-01-19,496,5.0,10,None
87250,CNT1215,5,VWR4895,2024-02-26,186,4.0,80,110
87251,CNT1339,1,VWR3700,2024-09-05,97,2.6,60,None
87252,CNT0557,4,VWR0888,2025-02-15,743,5.0,30,None
87253,CNT0925,1,VWR1121,2025-01-26,55,4.6,90,None
87254,CNT1402,4,VWR1734,2024-01-11,79,3.7,10,110
87255,CNT0014,1,VWR2691,2025-11-30,97,4.3,100,None
87256,CNT0158,2,VWR4306,2026-05-28,292,3.8,10,20
87257,CNT0040,3,VWR1925,2025-12-23,297,3.7,50,None
87258,CNT1182,1,VWR4640,2024-10-28,102,4.1,90,50
87259,CNT0313,2,VWR1338,2025-10-08,140,5.0,10,None
87260,CNT1446,4,VWR2256,2024-12-26,578,2.3,40,10
87261,CNT0250,5,VWR0895,2024-03-14,148,5.0,10,None
87262,CNT0412,5,VWR0234,2024-11-19,126,3.0,10,None
87263,CNT0268,4,VWR2110,2025-09-27,434,3.6,10,60
87264,CNT1088,4,VWR2993,2025-04-07,95,3.9,50,None
87265,CNT0258,3,VWR0538,2025-10-18,115,4.9,40,None
87266,CNT0773,2,VWR3936,2025-06-23,65,3.2,90,None
87267,CNT0971,1,VWR0436,2025-08-23,181,3.9,40,80
87268,CNT1288,3,VWR4214,2025-10-09,577,5.0,10,None
87269,CNT0118,2,VWR3380,2025-05-16,110,4.2,40,80
87270,CNT0400,1,VWR4155,2024-03-29,149,4.0,10,80
87271,CNT0722,2,VWR1407,2024-09-09,526,4.5,50,None
87272,CNT0726,2,VWR4179,2025-12-23,120,4.6,110,None
87273,CNT1388,5,VWR2716,2025-01-20,323,2.3,20,None
87274,CNT0148,1,VWR2782,2024-04-26,352,3.3,10,60
87275,CNT0971,1,VWR3354,2025-04-28,128,4.3,10,None
87276,CNT1163,3,VWR2140,2025-03-09,135,4.1,20,None
87277,CNT0913,4,VWR3669,2026-04-06,67,3.3,10,40
87278,CNT0871,3,VWR4243,2025-09-10,129,3.0,50,None
87279,CNT1078,3,VWR3730,2024-07-03,61,5.0,60,None
87280,CNT0888,3,VWR1475,2024-12-27,283,4.4,30,None
87281,CNT0340,1,VWR4468,2024-06-23,123,2.7,100,10
87282,CNT0234,4,VWR0673,2024-06-30,236,4.7,30,None
87283,CNT0647,4,VWR0886,2025-04-13,174,4.7,50,80
87284,CNT0121,4,VWR1223,2024-01-04,675,3.9,30,None
87285,CNT1163,1,VWR4767,2026-03-08,111,3.9,100,None
87286,CNT0825,2,VWR1774,2025-06-28,410,4.1,60,40
87287,CNT0103,3,VWR3441,2026-03-13,65,5.0,60,90
87288,CNT0726,4,VWR2047,2024-05-21,88,5.0,80,120
87289,CNT0430,4,VWR4084,2026-01-17,109,3.5,40,None
87290,CNT0412,5,VWR4523,2025-06-14,98,3.1,30,110
87291,CNT0713,2,VWR4921,2026-02-21,87,4.6,10,None
87292,CNT1385,2,VWR4937,2025-12-16,65,4.7,120,10
87293,CNT0455,4,VWR2217,2026-05-13,155,3.8,10,20
87294,CNT1197,1,VWR1449,2026-02-24,174,2.8,10,None
87295,CNT1143,4,VWR1274,2025-12-22,116,3.2,30,10
87296,CNT0477,1,VWR3655,2025-12-17,111,3.4,50,None
87297,CNT1323,2,VWR1892,2024-07-05,76,4.0,10,None
87298,CNT0785,4,VWR4558,2025-03-20,76,2.5,50,None
87299,CNT0696,2,VWR3600,2024-08-27,101,3.8,120,10
87300,CNT1176,5,VWR1529,2025-09-21,160,3.2,40,10
87301,CNT0112,4,VWR2885,2024-06-06,336,2.6,20,None
87302,CNT0876,3,VWR2733,2024-05-18,70,3.5,60,10
87303,CNT1180,3,VWR4709,2025-04-19,489,3.2,10,70
87304,CNT0581,5,VWR4219,2025-08-26,156,4.0,10,None
87305,CNT0957,1,VWR1085,2025-12-22,76,4.4,60,None
87306,CNT0006,3,VWR0370,2026-03-19,69,3.8,50,None
87307,CNT0561,5,VWR3468,2024-06-08,66,4.3,40,None
87308,CNT0405,4,VWR3367,2024-04-01,105,3.7,80,None
87309,CNT0034,5,VWR0818,2025-10-22,768,3.1,100,None
87310,CNT0868,1,VWR2767,2025-07-09,69,3.2,10,None
87311,CNT1259,5,VWR4730,2024-05-09,555,5.0,40,None
87312,CNT0931,3,VWR3113,2025-02-01,286,4.8,40,10
87313,CNT0635,4,VWR2661,2024-05-15,318,3.8,90,None
87314,CNT1253,4,VWR3420,2024-02-14,75,3.2,30,None
87315,CNT1166,5,VWR1516,2025-03-04,197,3.6,30,None
87316,CNT1307,1,VWR4306,2025-06-22,458,4.5,40,20
87317,CNT0893,4,VWR0467,2024-09-02,608,3.4,60,30
87318,CNT0572,2,VWR1714,2026-04-16,382,3.0,90,80
87319,CNT0546,2,VWR1644,2025-01-20,516,4.7,90,None
87320,CNT0864,4,VWR4406,2024-01-07,168,3.2,90,None
87321,CNT0376,2,VWR2415,2026-04-12,300,3.8,30,None
87322,CNT1358,1,VWR3118,2024-06-07,114,2.7,120,None
87323,CNT1199,3,VWR0437,2024-09-28,101,4.4,70,None
87324,CNT0325,2,VWR0951,2026-01-25,183,4.6,60,None
87325,CNT1283,5,VWR4779,2025-11-15,52,4.1,100,None
87326,CNT0080,4,VWR2740,2026-05-30,139,4.3,20,None
87327,CNT1117,2,VWR3064,2025-03-14,122,2.8,110,None
87328,CNT0210,1,VWR4111,2025-02-25,363,4.1,50,None
87329,CNT0687,3,VWR2897,2025-01-10,68,3.2,80,None
87330,CNT0583,4,VWR2188,2024-04-09,87,3.3,40,120
87331,CNT0184,3,VWR1495,2024-05-22,63,3.5,40,30
87332,CNT1179,2,VWR1182,2026-01-13,641,3.7,10,120
87333,CNT1102,5,VWR3934,2025-09-07,378,3.9,40,None
87334,CNT0803,4,VWR1861,2024-08-05,146,2.8,70,None
87335,CNT0591,3,VWR1107,2024-03-14,87,4.5,70,30
87336,CNT0179,2,VWR3117,2024-12-17,465,3.7,90,30
87337,CNT1263,4,VWR3191,2025-05-22,92,4.7,100,None
87338,CNT1031,5,VWR2977,2026-05-03,99,4.2,30,None
87339,CNT1381,1,VWR0852,2026-05-11,141,4.8,70,10
87340,CNT1354,2,VWR1005,2025-02-24,91,5.0,100,60
87341,CNT0128,1,VWR4249,2025-10-02,72,5.0,100,10
87342,CNT1423,5,VWR2207,2025-03-10,555,4.4,60,None
87343,CNT0601,4,VWR0927,2024-01-10,132,4.3,30,10
87344,CNT0615,5,VWR1513,2024-07-05,67,3.0,10,None
87345,CNT1253,3,VWR0633,2024-12-23,92,3.5,80,None
87346,CNT0583,5,VWR1765,2024-04-01,79,3.4,40,None
87347,CNT0365,1,VWR4155,2026-01-27,148,3.5,120,80
87348,CNT0150,4,VWR2283,2025-12-03,83,4.8,20,None
87349,CNT0339,5,VWR4671,2024-04-02,101,4.1,10,None
